"Anhui","Mainland China",1900800,1,0,0,0,0
"Beijing","Mainland China",1900800,14,0,0,0,0
"Chongqing","Mainland China",1900800,6,0,0,0,0
"Fujian","Mainland China",1900800,1,0,0,0,0
"Gansu","Mainland China",1900800,0,0,0,0,0
"Guangdong","Mainland China",1900800,26,0,0,0,0
"Guangxi","Mainland China",1900800,2,0,0,0,0
"Guizhou","Mainland China",1900800,1,0,0,0,0
"Hainan","Mainland China",1900800,4,0,0,0,0
"Hebei","Mainland China",1900800,1,0,0,0,0
"Heilongjiang","Mainland China",1900800,0,0,0,0,0
"Henan","Mainland China",1900800,5,0,0,0,0
"Hong Kong","Hong Kong",1900800,0,0,0,0,0
"Hubei","Mainland China",1900800,444,17,28,0,0
"Hunan","Mainland China",1900800,4,0,0,0,0
"Inner Mongolia","Mainland China",1900800,0,0,0,0,0
"Jiangsu","Mainland China",1900800,1,0,0,0,0
"Jiangxi","Mainland China",1900800,2,0,0,0,0
"Jilin","Mainland China",1900800,0,0,0,0,0
"Liaoning","Mainland China",1900800,2,0,0,0,0
"Macau","Macau",1900800,1,0,0,0,0
"Ningxia","Mainland China",1900800,1,0,0,0,0
"Qinghai","Mainland China",1900800,0,0,0,0,0
"Shaanxi","Mainland China",1900800,0,0,0,0,0
"Shandong","Mainland China",1900800,2,0,0,0,0
"Shanghai","Mainland China",1900800,9,0,0,0,0
"Shanxi","Mainland China",1900800,1,0,0,0,0
"Sichuan","Mainland China",1900800,5,0,0,0,0
"Taiwan","Taiwan",1900800,1,0,0,0,0
"Tianjin","Mainland China",1900800,4,0,0,0,0
"Tibet","Mainland China",1900800,0,0,0,0,0
"Washington","US",1900800,1,0,0,47.4009,-121.4905
"Xinjiang","Mainland China",1900800,0,0,0,0,0
"Yunnan","Mainland China",1900800,1,0,0,0,0
"Zhejiang","Mainland China",1900800,10,0,0,0,0
"0","Japan",1900800,2,0,0,36.2048,138.2529
"0","Thailand",1900800,2,0,0,15.8700,100.9925
"0","South Korea",1900800,1,0,0,0,0
"Anhui","Mainland China",1987200,9,0,0,0,0
"Beijing","Mainland China",1987200,22,0,0,0,0
"Chongqing","Mainland China",1987200,9,0,0,0,0
"Fujian","Mainland China",1987200,5,0,0,0,0
"Gansu","Mainland China",1987200,2,0,0,0,0
"Guangdong","Mainland China",1987200,32,0,2,0,0
"Guangxi","Mainland China",1987200,5,0,0,0,0
"Guizhou","Mainland China",1987200,3,0,0,0,0
"Hainan","Mainland China",1987200,5,0,0,0,0
"Hebei","Mainland China",1987200,1,1,0,0,0
"Heilongjiang","Mainland China",1987200,2,0,0,0,0
"Henan","Mainland China",1987200,5,0,0,0,0
"Hong Kong","Hong Kong",1987200,2,0,0,0,0
"Hubei","Mainland China",1987200,444,17,28,0,0
"Hunan","Mainland China",1987200,9,0,0,0,0
"Inner Mongolia","Mainland China",1987200,0,0,0,0,0
"Jiangsu","Mainland China",1987200,5,0,0,0,0
"Jiangxi","Mainland China",1987200,7,0,0,0,0
"Jilin","Mainland China",1987200,1,0,0,0,0
"Liaoning","Mainland China",1987200,3,0,0,0,0
"Macau","Macau",1987200,2,0,0,0,0
"Ningxia","Mainland China",1987200,1,0,0,0,0
"Qinghai","Mainland China",1987200,0,0,0,0,0
"Shaanxi","Mainland China",1987200,3,0,0,0,0
"Shandong","Mainland China",1987200,6,0,0,0,0
"Shanghai","Mainland China",1987200,16,0,0,0,0
"Shanxi","Mainland China",1987200,1,0,0,0,0
"Sichuan","Mainland China",1987200,8,0,0,0,0
"Taiwan","Taiwan",1987200,1,0,0,0,0
"Tianjin","Mainland China",1987200,4,0,0,0,0
"Tibet","Mainland China",1987200,0,0,0,0,0
"Washington","US",1987200,1,0,0,47.4009,-121.4905
"Xinjiang","Mainland China",1987200,2,0,0,0,0
"Yunnan","Mainland China",1987200,2,0,0,0,0
"Zhejiang","Mainland China",1987200,27,0,0,0,0
"0","Japan",1987200,1,0,0,36.2048,138.2529
"0","Thailand",1987200,3,0,0,15.8700,100.9925
"0","South Korea",1987200,1,0,0,0,0
"0","Singapore",1987200,1,0,0,1.3521,103.8198
"0","Philippines",1987200,0,0,0,12.8797,121.7740
"0","Malaysia",1987200,0,0,0,4.2105,101.9758
"0","Vietnam",1987200,2,0,0,14.0583,108.2772
"0","Australia",1987200,0,0,0,0,0
"0","Mexico",1987200,0,0,0,23.6345,-102.5528
"0","Brazil",1987200,0,0,0,-14.2350,-51.9253
"0","Colombia",1987200,0,0,0,4.5709,-74.2973
"Hubei","Mainland China",2073600,549,24,31,0,0
"Guangdong","Mainland China",2073600,53,0,2,0,0
"Zhejiang","Mainland China",2073600,43,0,1,0,0
"Beijing","Mainland China",2073600,36,0,1,0,0
"Chongqing","Mainland China",2073600,27,0,0,0,0
"Hunan","Mainland China",2073600,24,0,0,0,0
"Guangxi","Mainland China",2073600,23,0,0,0,0
"Shanghai","Mainland China",2073600,20,0,1,0,0
"Jiangxi","Mainland China",2073600,18,0,0,0,0
"Sichuan","Mainland China",2073600,15,0,0,0,0
"Shandong","Mainland China",2073600,15,0,0,0,0
"Anhui","Mainland China",2073600,15,0,0,0,0
"Fujian","Mainland China",2073600,10,0,0,0,0
"Henan","Mainland China",2073600,9,0,0,0,0
"Jiangsu","Mainland China",2073600,9,0,0,0,0
"Hainan","Mainland China",2073600,8,0,0,0,0
"Tianjin","Mainland China",2073600,8,0,0,0,0
"Yunnan","Mainland China",2073600,5,0,0,0,0
"Shaanxi","Mainland China",2073600,5,0,0,0,0
"Heilongjiang","Mainland China",2073600,4,1,0,0,0
"Liaoning","Mainland China",2073600,4,0,0,0,0
"Guizhou","Mainland China",2073600,3,0,0,0,0
"Jilin","Mainland China",2073600,3,0,0,0,0
"Taiwan","Taiwan",2073600,3,0,0,0,0
"Ningxia","Mainland China",2073600,2,0,0,0,0
"Hong Kong","Hong Kong",2073600,2,0,0,0,0
"Macau","Macau",2073600,2,0,0,0,0
"Hebei","Mainland China",2073600,2,1,0,0,0
"Gansu","Mainland China",2073600,2,0,0,0,0
"Xinjiang","Mainland China",2073600,2,0,0,0,0
"Shanxi","Mainland China",2073600,1,0,0,0,0
"Inner Mongolia","Mainland China",2073600,1,0,0,0,0
"Qinghai","Mainland China",2073600,0,0,0,0,0
"Washington","US",2073600,1,0,0,47.4009,-121.4905
"Chicago","US",2073600,1,0,0,0,0
"0","Japan",2073600,2,0,0,36.2048,138.2529
"0","Thailand",2073600,5,0,0,15.8700,100.9925
"0","South Korea",2073600,2,0,0,0,0
"0","Singapore",2073600,3,0,0,1.3521,103.8198
"0","Vietnam",2073600,2,0,0,14.0583,108.2772
"0","France",2073600,2,0,0,0,0
"Hubei","Mainland China",2160000,761,40,32,0,0
"Guangdong","Mainland China",2160000,78,0,2,0,0
"Zhejiang","Mainland China",2160000,62,0,1,0,0
"Chongqing","Mainland China",2160000,57,0,0,0,0
"Hunan","Mainland China",2160000,43,0,0,0,0
"Beijing","Mainland China",2160000,41,0,2,0,0
"Anhui","Mainland China",2160000,39,0,0,0,0
"Shanghai","Mainland China",2160000,33,0,1,0,0
"Henan","Mainland China",2160000,32,0,0,0,0
"Sichuan","Mainland China",2160000,28,0,0,0,0
"Shandong","Mainland China",2160000,27,0,0,0,0
"Guangxi","Mainland China",2160000,23,0,0,0,0
"Hainan","Mainland China",2160000,19,0,0,0,0
"Jiangxi","Mainland China",2160000,18,0,0,0,0
"Fujian","Mainland China",2160000,18,0,0,0,0
"Jiangsu","Mainland China",2160000,18,0,1,0,0
"Liaoning","Mainland China",2160000,17,0,0,0,0
"Shaanxi","Mainland China",2160000,15,0,0,0,0
"Yunnan","Mainland China",2160000,11,0,0,0,0
"Tianjin","Mainland China",2160000,10,0,0,0,0
"Heilongjiang","Mainland China",2160000,9,1,0,0,0
"Hebei","Mainland China",2160000,8,1,0,0,0
"Inner Mongolia","Mainland China",2160000,7,0,0,0,0
"Shanxi","Mainland China",2160000,6,0,0,0,0
"Hong Kong","Hong Kong",2160000,5,0,0,0,0
"Guizhou","Mainland China",2160000,4,0,0,0,0
"Jilin","Mainland China",2160000,4,0,0,0,0
"Gansu","Mainland China",2160000,4,0,0,0,0
"Ningxia","Mainland China",2160000,3,0,0,0,0
"Taiwan","Taiwan",2160000,3,0,0,0,0
"Xinjiang","Mainland China",2160000,3,0,0,0,0
"Macau","Macau",2160000,2,0,0,0,0
"Qinghai","Mainland China",2160000,1,0,0,0,0
"Washington","US",2160000,1,0,0,47.4009,-121.4905
"Illinois","US",2160000,1,0,0,40.3495,-88.9861
"0","Japan",2160000,2,0,0,36.2048,138.2529
"0","Thailand",2160000,7,0,0,15.8700,100.9925
"0","South Korea",2160000,2,0,0,0,0
"0","Singapore",2160000,3,0,0,1.3521,103.8198
"0","Vietnam",2160000,2,0,0,14.0583,108.2772
"0","France",2160000,3,0,0,0,0
"0","Australia",2160000,4,0,0,0,0
"0","Nepal",2160000,1,0,0,28.3949,84.1240
"0","Malaysia",2160000,3,0,0,4.2105,101.9758
"Hubei","Mainland China",2246400,1058,52,42,0,0
"Guangdong","Mainland China",2246400,111,0,2,0,0
"Zhejiang","Mainland China",2246400,104,0,1,0,0
"Henan","Mainland China",2246400,83,1,0,0,0
"Chongqing","Mainland China",2246400,75,0,0,0,0
"Hunan","Mainland China",2246400,69,0,0,0,0
"Beijing","Mainland China",2246400,68,0,2,0,0
"Anhui","Mainland China",2246400,60,0,0,0,0
"Shandong","Mainland China",2246400,46,0,0,0,0
"Sichuan","Mainland China",2246400,44,0,0,0,0
"Shanghai","Mainland China",2246400,40,1,1,0,0
"Guangxi","Mainland China",2246400,36,0,0,0,0
"Jiangxi","Mainland China",2246400,36,0,0,0,0
"Fujian","Mainland China",2246400,35,0,0,0,0
"Jiangsu","Mainland China",2246400,33,0,1,0,0
"Hainan","Mainland China",2246400,22,0,0,0,0
"Shaanxi","Mainland China",2246400,22,0,0,0,0
"Liaoning","Mainland China",2246400,21,0,0,0,0
"Yunnan","Mainland China",2246400,16,0,0,0,0
"Heilongjiang","Mainland China",2246400,15,1,0,0,0
"Tianjin","Mainland China",2246400,14,0,0,0,0
"Hebei","Mainland China",2246400,13,1,0,0,0
"Shanxi","Mainland China",2246400,9,0,0,0,0
"Hong Kong","Hong Kong",2246400,8,0,0,0,0
"Inner Mongolia","Mainland China",2246400,7,0,0,0,0
"Gansu","Mainland China",2246400,7,0,0,0,0
"Guizhou","Mainland China",2246400,5,0,0,0,0
"Macau","Macau",2246400,5,0,0,0,0
"Ningxia","Mainland China",2246400,4,0,0,0,0
"Jilin","Mainland China",2246400,4,0,0,0,0
"Taiwan","Taiwan",2246400,4,0,0,0,0
"Xinjiang","Mainland China",2246400,4,0,0,0,0
"Qinghai","Mainland China",2246400,1,0,0,0,0
"Washington","US",2246400,1,0,0,47.4009,-121.4905
"Illinois","US",2246400,1,0,0,40.3495,-88.9861
"California","US",2246400,2,0,0,36.1162,-119.6816
"Arizona","US",2246400,1,0,0,33.7298,-111.4312
"0","Japan",2246400,4,0,1,36.2048,138.2529
"0","Thailand",2246400,8,0,2,15.8700,100.9925
"0","South Korea",2246400,3,0,0,0,0
"0","Singapore",2246400,4,0,0,1.3521,103.8198
"0","Vietnam",2246400,2,0,0,14.0583,108.2772
"0","France",2246400,3,0,0,0,0
"0","Australia",2246400,4,0,0,0,0
"0","Nepal",2246400,1,0,0,28.3949,84.1240
"0","Malaysia",2246400,4,0,0,4.2105,101.9758
"Ontario","Canada",2246400,1,0,0,51.2538,-85.3232
"Hubei","Mainland China",2332800,1423,76,45,0,0
"Guangdong","Mainland China",2332800,151,0,4,0,0
"Zhejiang","Mainland China",2332800,128,0,1,0,0
"Henan","Mainland China",2332800,128,1,0,0,0
"Chongqing","Mainland China",2332800,110,0,0,0,0
"Hunan","Mainland China",2332800,100,0,0,0,0
"Beijing","Mainland China",2332800,80,1,2,0,0
"Shandong","Mainland China",2332800,75,0,0,0,0
"Jiangxi","Mainland China",2332800,72,0,2,0,0
"Anhui","Mainland China",2332800,70,0,0,0,0
"Sichuan","Mainland China",2332800,69,0,0,0,0
"Fujian","Mainland China",2332800,59,0,0,0,0
"Shanghai","Mainland China",2332800,53,1,3,0,0
"Jiangsu","Mainland China",2332800,47,0,1,0,0
"Guangxi","Mainland China",2332800,46,0,0,0,0
"Shaanxi","Mainland China",2332800,35,0,0,0,0
"Hainan","Mainland China",2332800,33,1,0,0,0
"Liaoning","Mainland China",2332800,27,0,0,0,0
"Yunnan","Mainland China",2332800,26,0,0,0,0
"Tianjin","Mainland China",2332800,23,0,0,0,0
"Heilongjiang","Mainland China",2332800,21,1,0,0,0
"Hebei","Mainland China",2332800,18,1,0,0,0
"Gansu","Mainland China",2332800,14,0,0,0,0
"Shanxi","Mainland China",2332800,13,0,0,0,0
"Inner Mongolia","Mainland China",2332800,11,0,0,0,0
"Hong Kong","Hong Kong",2332800,8,0,0,0,0
"Guizhou","Mainland China",2332800,7,0,0,0,0
"Ningxia","Mainland China",2332800,7,0,0,0,0
"Jilin","Mainland China",2332800,6,0,0,0,0
"Macau","Macau",2332800,6,0,0,0,0
"Qinghai","Mainland China",2332800,6,0,0,0,0
"Taiwan","Taiwan",2332800,5,0,0,0,0
"Xinjiang","Mainland China",2332800,5,0,0,0,0
"Washington","US",2332800,1,0,0,47.4009,-121.4905
"Illinois","US",2332800,1,0,0,40.3495,-88.9861
"California","US",2332800,2,0,0,36.1162,-119.6816
"Arizona","US",2332800,1,0,0,33.7298,-111.4312
"0","Japan",2332800,4,0,1,36.2048,138.2529
"0","Thailand",2332800,8,0,2,15.8700,100.9925
"0","South Korea",2332800,4,0,0,0,0
"0","Singapore",2332800,5,0,0,1.3521,103.8198
"0","Vietnam",2332800,2,0,0,14.0583,108.2772
"0","France",2332800,3,0,0,0,0
"0","Nepal",2332800,1,0,0,28.3949,84.1240
"0","Malaysia",2332800,4,0,0,4.2105,101.9758
"Ontario","Canada",2332800,1,0,0,51.2538,-85.3232
"0","Cambodia",2332800,1,0,0,12.5657,104.9910
"0","Sri Lanka",2332800,1,0,0,7.8731,80.7718
"0","Ivory Coast",2332800,1,0,0,0,0
"New South Wales","Australia",2332800,4,0,0,-33.8688,151.2093
"Victoria","Australia",2332800,1,0,0,-37.8136,144.9631
"Hubei","Mainland China",2419200,3554,125,80,0,0
"Guangdong","Mainland China",2419200,207,0,4,0,0
"Zhejiang","Mainland China",2419200,173,0,3,0,0
"Henan","Mainland China",2419200,168,1,0,0,0
"Hunan","Mainland China",2419200,143,0,0,0,0
"Chongqing","Mainland China",2419200,132,0,0,0,0
"Jiangxi","Mainland China",2419200,109,0,3,0,0
"Anhui","Mainland China",2419200,106,0,0,0,0
"Shandong","Mainland China",2419200,95,0,0,0,0
"Beijing","Mainland China",2419200,91,1,4,0,0
"Sichuan","Mainland China",2419200,90,0,0,0,0
"Fujian","Mainland China",2419200,80,0,0,0,0
"Jiangsu","Mainland China",2419200,70,0,1,0,0
"Shanghai","Mainland China",2419200,66,1,4,0,0
"Guangxi","Mainland China",2419200,51,0,2,0,0
"Shaanxi","Mainland China",2419200,46,0,0,0,0
"Yunnan","Mainland China",2419200,44,0,0,0,0
"Hainan","Mainland China",2419200,40,1,0,0,0
"Liaoning","Mainland China",2419200,34,0,0,0,0
"Hebei","Mainland China",2419200,33,1,0,0,0
"Heilongjiang","Mainland China",2419200,33,1,0,0,0
"Shanxi","Mainland China",2419200,27,0,0,0,0
"Tianjin","Mainland China",2419200,24,0,0,0,0
"Gansu","Mainland China",2419200,19,0,0,0,0
"Inner Mongolia","Mainland China",2419200,15,0,0,0,0
"Ningxia","Mainland China",2419200,11,0,0,0,0
"Xinjiang","Mainland China",2419200,10,0,0,0,0
"Guizhou","Mainland China",2419200,9,0,0,0,0
"Jilin","Mainland China",2419200,8,0,0,0,0
"Taiwan","Taiwan",2419200,8,0,0,0,0
"Hong Kong","Hong Kong",2419200,8,0,0,0,0
"Macau","Macau",2419200,7,0,0,0,0
"Qinghai","Mainland China",2419200,6,0,0,0,0
"Washington","US",2419200,1,0,0,47.4009,-121.4905
"Illinois","US",2419200,1,0,0,40.3495,-88.9861
"California","US",2419200,2,0,0,36.1162,-119.6816
"Arizona","US",2419200,1,0,0,33.7298,-111.4312
"0","Japan",2419200,7,0,1,36.2048,138.2529
"0","Thailand",2419200,14,0,5,15.8700,100.9925
"0","South Korea",2419200,4,0,0,0,0
"0","Singapore",2419200,7,0,0,1.3521,103.8198
"0","Vietnam",2419200,2,0,0,14.0583,108.2772
"0","France",2419200,4,0,0,0,0
"0","Nepal",2419200,1,0,0,28.3949,84.1240
"0","Malaysia",2419200,4,0,0,4.2105,101.9758
"Ontario","Canada",2419200,1,0,0,51.2538,-85.3232
"British Columbia","Canada",2419200,1,0,0,53.7267,-127.6476
"0","Cambodia",2419200,1,0,0,12.5657,104.9910
"0","Sri Lanka",2419200,1,0,0,7.8731,80.7718
"New South Wales","Australia",2419200,4,0,0,-33.8688,151.2093
"Victoria","Australia",2419200,1,0,0,-37.8136,144.9631
"Bavaria","Germany",2419200,4,0,0,0,0
"Hubei","Mainland China",2505600,3554,125,88,0,0
"Zhejiang","Mainland China",2505600,296,0,3,0,0
"Guangdong","Mainland China",2505600,277,0,5,0,0
"Hunan","Mainland China",2505600,221,0,0,0,0
"Henan","Mainland China",2505600,206,2,1,0,0
"Anhui","Mainland China",2505600,152,0,2,0,0
"Chongqing","Mainland China",2505600,147,0,1,0,0
"Shandong","Mainland China",2505600,130,0,1,0,0
"Beijing","Mainland China",2505600,111,1,4,0,0
"Jiangxi","Mainland China",2505600,109,0,3,0,0
"Sichuan","Mainland China",2505600,108,1,1,0,0
"Jiangsu","Mainland China",2505600,99,0,1,0,0
"Shanghai","Mainland China",2505600,96,1,5,0,0
"Fujian","Mainland China",2505600,84,0,0,0,0
"Guangxi","Mainland China",2505600,58,0,2,0,0
"Shaanxi","Mainland China",2505600,56,0,0,0,0
"Yunnan","Mainland China",2505600,55,0,0,0,0
"Hebei","Mainland China",2505600,48,1,0,0,0
"Hainan","Mainland China",2505600,43,1,0,0,0
"Liaoning","Mainland China",2505600,39,0,1,0,0
"Heilongjiang","Mainland China",2505600,38,1,0,0,0
"Tianjin","Mainland China",2505600,27,0,0,0,0
"Shanxi","Mainland China",2505600,27,0,1,0,0
"Gansu","Mainland China",2505600,24,0,0,0,0
"Inner Mongolia","Mainland China",2505600,16,0,0,0,0
"Xinjiang","Mainland China",2505600,13,0,0,0,0
"Ningxia","Mainland China",2505600,12,0,0,0,0
"Hong Kong","Hong Kong",2505600,10,0,0,0,0
"Guizhou","Mainland China",2505600,9,0,1,0,0
"Jilin","Mainland China",2505600,9,0,0,0,0
"Taiwan","Taiwan",2505600,8,0,0,0,0
"Macau","Macau",2505600,7,0,0,0,0
"Qinghai","Mainland China",2505600,6,0,0,0,0
"Washington","US",2505600,1,0,0,47.4009,-121.4905
"Illinois","US",2505600,1,0,0,40.3495,-88.9861
"California","US",2505600,2,0,0,36.1162,-119.6816
"Arizona","US",2505600,1,0,0,33.7298,-111.4312
"0","Japan",2505600,7,0,1,36.2048,138.2529
"0","Thailand",2505600,14,0,5,15.8700,100.9925
"0","South Korea",2505600,4,0,0,0,0
"0","Singapore",2505600,7,0,0,1.3521,103.8198
"0","Vietnam",2505600,2,0,0,14.0583,108.2772
"0","France",2505600,5,0,0,0,0
"0","Nepal",2505600,1,0,0,28.3949,84.1240
"0","Malaysia",2505600,7,0,0,4.2105,101.9758
"Ontario","Canada",2505600,1,0,0,51.2538,-85.3232
"British Columbia","Canada",2505600,1,0,0,53.7267,-127.6476
"0","Cambodia",2505600,1,0,0,12.5657,104.9910
"0","Sri Lanka",2505600,1,0,0,7.8731,80.7718
"New South Wales","Australia",2505600,4,0,0,-33.8688,151.2093
"Victoria","Australia",2505600,1,0,0,-37.8136,144.9631
"Bavaria","Germany",2505600,4,0,0,0,0
"0","Finland",2505600,1,0,0,61.9241,25.7482
"0","United Arab Emirates",2505600,4,0,0,23.4241,53.8478
"Hubei","Mainland China",2592000,4903,162,90,0,0
"Zhejiang","Mainland China",2592000,428,0,4,0,0
"Guangdong","Mainland China",2592000,354,0,10,0,0
"Henan","Mainland China",2592000,278,2,2,0,0
"Hunan","Mainland China",2592000,277,0,2,0,0
"Anhui","Mainland China",2592000,200,0,2,0,0
"Chongqing","Mainland China",2592000,182,0,1,0,0
"Jiangxi","Mainland China",2592000,162,0,5,0,0
"Shandong","Mainland China",2592000,158,0,1,0,0
"Sichuan","Mainland China",2592000,142,1,1,0,0
"Jiangsu","Mainland China",2592000,129,0,1,0,0
"Beijing","Mainland China",2592000,114,1,4,0,0
"Shanghai","Mainland China",2592000,112,1,5,0,0
"Fujian","Mainland China",2592000,101,0,0,0,0
"Guangxi","Mainland China",2592000,78,0,2,0,0
"Yunnan","Mainland China",2592000,70,0,0,0,0
"Hebei","Mainland China",2592000,65,1,0,0,0
"Shaanxi","Mainland China",2592000,63,0,0,0,0
"Hainan","Mainland China",2592000,46,1,1,0,0
"Heilongjiang","Mainland China",2592000,44,2,0,0,0
"Liaoning","Mainland China",2592000,41,0,1,0,0
"Shanxi","Mainland China",2592000,35,0,1,0,0
"Tianjin","Mainland China",2592000,31,0,0,0,0
"Gansu","Mainland China",2592000,26,0,0,0,0
"Inner Mongolia","Mainland China",2592000,19,0,0,0,0
"Ningxia","Mainland China",2592000,17,0,0,0,0
"Jilin","Mainland China",2592000,14,0,1,0,0
"Xinjiang","Mainland China",2592000,14,0,0,0,0
"Guizhou","Mainland China",2592000,12,0,1,0,0
"Hong Kong","Hong Kong",2592000,10,0,0,0,0
"Taiwan","Taiwan",2592000,9,0,0,0,0
"Qinghai","Mainland China",2592000,8,0,0,0,0
"Macau","Macau",2592000,7,0,0,0,0
"Tibet","Mainland China",2592000,1,0,0,0,0
"Washington","US",2592000,1,0,0,47.4009,-121.4905
"Illinois","US",2592000,1,0,0,40.3495,-88.9861
"California","US",2592000,2,0,0,36.1162,-119.6816
"Arizona","US",2592000,1,0,0,33.7298,-111.4312
"0","Japan",2592000,11,0,1,36.2048,138.2529
"0","Thailand",2592000,14,0,5,15.8700,100.9925
"0","South Korea",2592000,4,0,0,0,0
"0","Singapore",2592000,10,0,0,1.3521,103.8198
"0","Vietnam",2592000,2,0,0,14.0583,108.2772
"0","France",2592000,5,0,0,0,0
"0","Nepal",2592000,1,0,0,28.3949,84.1240
"0","Malaysia",2592000,8,0,0,4.2105,101.9758
"Ontario","Canada",2592000,2,0,0,51.2538,-85.3232
"British Columbia","Canada",2592000,1,0,0,53.7267,-127.6476
"0","Cambodia",2592000,1,0,0,12.5657,104.9910
"0","Sri Lanka",2592000,1,0,0,7.8731,80.7718
"New South Wales","Australia",2592000,4,0,2,-33.8688,151.2093
"Victoria","Australia",2592000,2,0,0,-37.8136,144.9631
"Queensland","Australia",2592000,3,0,0,-28.0167,153.4000
"Bavaria","Germany",2592000,4,0,0,0,0
"0","Finland",2592000,1,0,0,61.9241,25.7482
"0","United Arab Emirates",2592000,4,0,0,23.4241,53.8478
"0","Philippines",2592000,1,0,0,12.8797,121.7740
"0","India",2592000,1,0,0,20.5937,78.9629
"Hubei","Mainland China",2678400,5806,204,141,0,0
"Zhejiang","Mainland China",2678400,538,0,14,0,0
"Guangdong","Mainland China",2678400,436,0,11,0,0
"Henan","Mainland China",2678400,352,2,3,0,0
"Hunan","Mainland China",2678400,332,0,2,0,0
"Jiangxi","Mainland China",2678400,240,0,7,0,0
"Anhui","Mainland China",2678400,237,0,3,0,0
"Chongqing","Mainland China",2678400,211,0,1,0,0
"Shandong","Mainland China",2678400,184,0,2,0,0
"Sichuan","Mainland China",2678400,177,1,1,0,0
"Jiangsu","Mainland China",2678400,168,0,5,0,0
"Beijing","Mainland China",2678400,139,1,5,0,0
"Shanghai","Mainland China",2678400,135,1,9,0,0
"Fujian","Mainland China",2678400,120,0,0,0,0
"Guangxi","Mainland China",2678400,87,0,2,0,0
"Shaanxi","Mainland China",2678400,87,0,0,0,0
"Yunnan","Mainland China",2678400,83,0,1,0,0
"Hebei","Mainland China",2678400,82,1,0,0,0
"Heilongjiang","Mainland China",2678400,59,2,0,0,0
"Hainan","Mainland China",2678400,52,1,1,0,0
"Liaoning","Mainland China",2678400,48,0,1,0,0
"Shanxi","Mainland China",2678400,39,0,1,0,0
"Tianjin","Mainland China",2678400,32,0,0,0,0
"Guizhou","Mainland China",2678400,29,0,2,0,0
"Gansu","Mainland China",2678400,29,0,0,0,0
"Ningxia","Mainland China",2678400,21,0,0,0,0
"Inner Mongolia","Mainland China",2678400,20,0,1,0,0
"Xinjiang","Mainland China",2678400,17,0,0,0,0
"Jilin","Mainland China",2678400,14,0,1,0,0
"Hong Kong","Hong Kong",2678400,12,0,0,0,0
"Taiwan","Taiwan",2678400,10,0,0,0,0
"Qinghai","Mainland China",2678400,8,0,0,0,0
"Macau","Macau",2678400,7,0,0,0,0
"Tibet","Mainland China",2678400,1,0,0,0,0
"0","Thailand",2678400,19,0,5,15.8700,100.9925
"0","Japan",2678400,15,0,1,36.2048,138.2529
"0","Singapore",2678400,13,0,0,1.3521,103.8198
"0","South Korea",2678400,11,0,0,0,0
"0","Malaysia",2678400,8,0,0,4.2105,101.9758
"0","France",2678400,5,0,0,0,0
"Bavaria","Germany",2678400,5,0,0,0,0
"New South Wales","Australia",2678400,4,0,2,-33.8688,151.2093
"0","United Arab Emirates",2678400,4,0,0,23.4241,53.8478
"Victoria","Australia",2678400,3,0,0,-37.8136,144.9631
"Illinois","US",2678400,2,0,0,40.3495,-88.9861
"California","US",2678400,2,0,0,36.1162,-119.6816
"0","Vietnam",2678400,2,0,0,14.0583,108.2772
"Ontario","Canada",2678400,2,0,0,51.2538,-85.3232
"Queensland","Australia",2678400,2,0,0,-28.0167,153.4000
"0","Italy",2678400,2,0,0,41.8719,12.5674
"0","UK",2678400,2,0,0,0,0
"0","Russia",2678400,2,0,0,61.5240,105.3188
"Washington","US",2678400,1,0,0,47.4009,-121.4905
"Arizona","US",2678400,1,0,0,33.7298,-111.4312
"0","Nepal",2678400,1,0,0,28.3949,84.1240
"British Columbia","Canada",2678400,1,0,0,53.7267,-127.6476
"0","Cambodia",2678400,1,0,0,12.5657,104.9910
"0","Sri Lanka",2678400,1,0,0,7.8731,80.7718
"0","Finland",2678400,1,0,0,61.9241,25.7482
"0","Philippines",2678400,1,0,0,12.8797,121.7740
"0","India",2678400,1,0,0,20.5937,78.9629
"0","Sweden",2678400,1,0,0,60.1282,18.6435
"Hubei","Mainland China",2764800,7153,249,168,0,0
"Zhejiang","Mainland China",2764800,599,0,21,0,0
"Guangdong","Mainland China",2764800,535,0,14,0,0
"Henan","Mainland China",2764800,422,2,3,0,0
"Hunan","Mainland China",2764800,389,0,8,0,0
"Anhui","Mainland China",2764800,297,0,5,0,0
"Jiangxi","Mainland China",2764800,286,0,9,0,0
"Chongqing","Mainland China",2764800,247,1,3,0,0
"Sichuan","Mainland China",2764800,207,1,3,0,0
"Shandong","Mainland China",2764800,206,0,3,0,0
"Jiangsu","Mainland China",2764800,202,0,6,0,0
"Shanghai","Mainland China",2764800,169,1,10,0,0
"Beijing","Mainland China",2764800,168,1,9,0,0
"Fujian","Mainland China",2764800,144,0,0,0,0
"Shaanxi","Mainland China",2764800,101,0,0,0,0
"Guangxi","Mainland China",2764800,100,0,2,0,0
"Hebei","Mainland China",2764800,96,1,0,0,0
"Yunnan","Mainland China",2764800,93,0,2,0,0
"Heilongjiang","Mainland China",2764800,80,2,2,0,0
"Liaoning","Mainland China",2764800,64,0,1,0,0
"Hainan","Mainland China",2764800,62,1,1,0,0
"Shanxi","Mainland China",2764800,47,0,1,0,0
"Tianjin","Mainland China",2764800,41,0,0,0,0
